Seconds,Stream,E4_Seconds,AccX,AccY,AccZ
1904-01-01 00:37:03.541312061,E4_Acc,2024-06-28 15:21:53.226520061,-16.0,-62.0,12.0
1904-01-01 00:37:03.572562061,E4_Acc,2024-06-28 15:21:53.257770061,-15.0,-62.0,12.0
1904-01-01 00:37:03.603812061,E4_Acc,2024-06-28 15:21:53.289020061,-16.0,-61.0,11.0
1904-01-01 00:37:03.635062061,E4_Acc,2024-06-28 15:21:53.320270061,-16.0,-62.0,10.0
1904-01-01 00:37:03.666322075,E4_Acc,2024-06-28 15:21:53.351530075,-16.0,-62.0,9.0
1904-01-01 00:37:03.697572075,E4_Acc,2024-06-28 15:21:53.382780075,-15.0,-62.0,9.0
1904-01-01 00:37:03.728822075,E4_Acc,2024-06-28 15:21:53.414030075,-15.0,-62.0,9.0
1904-01-01 00:37:03.760072075,E4_Acc,2024-06-28 15:21:53.445280075,-15.0,-62.0,8.0
1904-01-01 00:37:03.791322075,E4_Acc,2024-06-28 15:21:53.476530075,-14.0,-63.0,10.0
1904-01-01 00:37:03.822572075,E4_Acc,2024-06-28 15:21:53.507780075,-14.0,-64.0,10.0
1904-01-01 00:37:03.853822075,E4_Acc,2024-06-28 15:21:53.539030075,-13.0,-63.0,10.0
1904-01-01 00:37:03.885082089,E4_Acc,2024-06-28 15:21:53.570290089,-13.0,-62.0,10.0
1904-01-01 00:37:03.916332089,E4_Acc,2024-06-28 15:21:53.601540089,-13.0,-62.0,10.0
1904-01-01 00:37:03.947582089,E4_Acc,2024-06-28 15:21:53.632790089,-13.0,-62.0,10.0
1904-01-01 00:37:03.978832089,E4_Acc,2024-06-28 15:21:53.664040089,-13.0,-62.0,10.0
1904-01-01 00:37:04.010082089,E4_Acc,2024-06-28 15:21:53.695290089,-14.0,-62.0,10.0
1904-01-01 00:37:04.041332089,E4_Acc,2024-06-28 15:21:53.726540089,-14.0,-63.0,11.0
1904-01-01 00:37:04.072582089,E4_Acc,2024-06-28 15:21:53.757790089,-14.0,-63.0,11.0
1904-01-01 00:37:04.103842102,E4_Acc,2024-06-28 15:21:53.789050102,-15.0,-63.0,12.0
